2024-01-11 08:20	1.09769	1.09805	1.09756	1.09790	1198
2024-01-11 08:25	1.09790	1.09804	1.09780	1.09803	989
2024-01-11 08:30	1.09802	1.09813	1.09765	1.09775	1227
2024-01-11 08:35	1.09773	1.09795	1.09772	1.09784	791
2024-01-11 08:40	1.09783	1.09792	1.09744	1.09752	1473
2024-01-11 08:45	1.09751	1.09756	1.09720	1.09730	1680
2024-01-11 08:50	1.09733	1.09745	1.09727	1.09730	851
2024-01-11 08:55	1.09730	1.09753	1.09724	1.09750	1114
2024-01-11 09:00	1.09749	1.09752	1.09715	1.09722	1702
2024-01-11 09:05	1.09721	1.09721	1.09687	1.09692	1098
2024-01-11 09:10	1.09692	1.09694	1.09665	1.09680	1563
2024-01-11 09:15	1.09681	1.09682	1.09655	1.09658	1192
2024-01-11 09:20	1.09657	1.09688	1.09656	1.09686	824
2024-01-11 09:25	1.09687	1.09687	1.09672	1.09676	757
2024-01-11 09:30	1.09676	1.09676	1.09598	1.09645	2073
2024-01-11 09:35	1.09645	1.09645	1.09614	1.09617	1448
2024-01-11 09:40	1.09618	1.09618	1.09588	1.09594	1365
2024-01-11 09:45	1.09594	1.09626	1.09593	1.09621	1060
2024-01-11 09:50	1.09621	1.09654	1.09612	1.09645	917
2024-01-11 09:55	1.09646	1.09658	1.09627	1.09637	803
2024-01-11 10:00	1.09637	1.09647	1.09615	1.09618	727
2024-01-11 10:05	1.09617	1.09628	1.09585	1.09621	1302
2024-01-11 10:10	1.09620	1.09634	1.09604	1.09633	1183
2024-01-11 10:15	1.09632	1.09663	1.09631	1.09660	1218
2024-01-11 10:20	1.09661	1.09672	1.09652	1.09661	1022
2024-01-11 10:25	1.09661	1.09679	1.09651	1.09654	914
2024-01-11 10:30	1.09653	1.09662	1.09644	1.09661	1012
2024-01-11 10:35	1.09661	1.09684	1.09644	1.09657	1296
2024-01-11 10:40	1.09657	1.09671	1.09644	1.09660	1009
2024-01-11 10:45	1.09660	1.09669	1.09636	1.09640	973
2024-01-11 10:50	1.09641	1.09656	1.09637	1.09640	1034
2024-01-11 10:55	1.09639	1.09697	1.09626	1.09689	1148
2024-01-11 11:00	1.09689	1.09737	1.09676	1.09726	2401
2024-01-11 11:05	1.09726	1.09775	1.09723	1.09761	2123
2024-01-11 11:10	1.09760	1.09776	1.09752	1.09770	1099
2024-01-11 11:15	1.09768	1.09824	1.09758	1.09817	1654
2024-01-11 11:20	1.09818	1.09824	1.09801	1.09809	1008
2024-01-11 11:25	1.09810	1.09816	1.09795	1.09806	976
2024-01-11 11:30	1.09809	1.09816	1.09789	1.09802	967
2024-01-11 11:35	1.09803	1.09813	1.09773	1.09785	1297
2024-01-11 11:40	1.09786	1.09802	1.09780	1.09790	896
2024-01-11 11:45	1.09792	1.09805	1.09772	1.09778	715
2024-01-11 11:50	1.09779	1.09804	1.09778	1.09797	895
2024-01-11 11:55	1.09798	1.09802	1.09772	1.09785	1251
2024-01-11 12:00	1.09786	1.09799	1.09764	1.09767	1366
2024-01-11 12:05	1.09767	1.09794	1.09762	1.09785	656
2024-01-11 12:10	1.09785	1.09807	1.09784	1.09806	533
2024-01-11 12:15	1.09804	1.09804	1.09762	1.09764	941
2024-01-11 12:20	1.09767	1.09786	1.09762	1.09775	1355
2024-01-11 12:25	1.09775	1.09788	1.09772	1.09781	658
2024-01-11 12:30	1.09782	1.09828	1.09781	1.09811	1016
2024-01-11 12:35	1.09812	1.09839	1.09802	1.09830	735
2024-01-11 12:40	1.09829	1.09848	1.09817	1.09845	975
2024-01-11 12:45	1.09844	1.09888	1.09841	1.09881	1177
2024-01-11 12:50	1.09884	1.09904	1.09875	1.09896	849
2024-01-11 12:55	1.09894	1.09897	1.09831	1.09837	1465
2024-01-11 13:00	1.09838	1.09863	1.09834	1.09841	1577
2024-01-11 13:05	1.09841	1.09874	1.09839	1.09869	980
2024-01-11 13:10	1.09868	1.09879	1.09828	1.09856	1090
2024-01-11 13:15	1.09857	1.09873	1.09850	1.09864	1028
2024-01-11 13:20	1.09863	1.09900	1.09858	1.09868	2015
2024-01-11 13:25	1.09871	1.09908	1.09864	1.09869	2157
2024-01-11 13:30	1.09869	1.10000	1.09400	1.09657	9149
2024-01-11 13:35	1.09659	1.09820	1.09595	1.09644	9376
2024-01-11 13:40	1.09645	1.09670	1.09511	1.09526	8498
2024-01-11 13:45	1.09525	1.09655	1.09449	1.09486	7012
2024-01-11 13:50	1.09488	1.09501	1.09355	1.09374	5771
2024-01-11 13:55	1.09374	1.09448	1.09367	1.09394	4900
2024-01-11 14:00	1.09397	1.09405	1.09330	1.09344	4961
2024-01-11 14:05	1.09344	1.09409	1.09314	1.09386	4038
2024-01-11 14:10	1.09385	1.09485	1.09379	1.09479	3929
2024-01-11 14:15	1.09478	1.09554	1.09471	1.09512	3874
2024-01-11 14:20	1.09512	1.09559	1.09439	1.09545	3964
2024-01-11 14:25	1.09545	1.09640	1.09539	1.09576	3969
2024-01-11 14:30	1.09577	1.09649	1.09555	1.09646	6132
2024-01-11 14:35	1.09647	1.09737	1.09574	1.09601	7517
2024-01-11 14:40	1.09601	1.09641	1.09481	1.09528	6123
2024-01-11 14:45	1.09528	1.09538	1.09458	1.09491	4674
2024-01-11 14:50	1.09493	1.09518	1.09452	1.09503	3948
2024-01-11 14:55	1.09503	1.09557	1.09501	1.09542	4102
2024-01-11 15:00	1.09542	1.09542	1.09398	1.09402	4651
